STD_DT,PBNTC_DT,BASE_AST,STK_TP_CD,EXR_DT,STK_NM,STK_CD,BID_PRC,STK_CLPRC,ASK_PRC,SETL_PRC,TRD_AMT,OPN_INT,BASE_CLPRC,Strike,TTM,Price,S,IV,Option
20241028,20241025,S&P500,C,20250718,SPX250718C03925000,SPX US 07/18/25 C3925 Index,2000.6,0.0,2018.7,2013.84998,0,0,5808.12,3925.0,0.7205479452054795,2013.84998,5808.12,0.34114656180894204,Call
20241028,20241025,S&P500,C,20250718,SPX250718C03950000,SPX US 07/18/25 C3950 Index,1977.2,0.0,1995.3,1991.25,0,0,5808.12,3950.0,0.7205479452054795,1991.25,5808.12,0.3400912131177866,Call
20241028,20241025,S&P500,C,20250718,SPX250718C03975000,SPX US 07/18/25 C3975 Index,1953.8,0.0,1971.9,1967.30005,0,0,5808.12,3975.0,0.7205479452054795,1967.30005,5808.12,0.33668954413328556,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04000000,SPX US 07/18/25 C4000 Index,1930.4,1871.81,1948.5,1943.79999,0,516,5808.12,4000.0,0.7205479452054795,1943.79999,5808.12,0.33403200135791955,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04025000,SPX US 07/18/25 C4025 Index,1907.0,0.0,1925.1,1921.04999,0,0,5808.12,4025.0,0.7205479452054795,1921.04999,5808.12,0.33256067110182325,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04050000,SPX US 07/18/25 C4050 Index,1883.7,0.0,1901.8,1897.30005,0,0,5808.12,4050.0,0.7205479452054795,1897.30005,5808.12,0.32944206634673795,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04075000,SPX US 07/18/25 C4075 Index,1860.4,0.0,1878.5,1874.25,0,0,5808.12,4075.0,0.7205479452054795,1874.25,5808.12,0.3274020239878859,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04100000,SPX US 07/18/25 C4100 Index,1837.1,0.0,1855.2,1850.95001,0,9,5808.12,4100.0,0.7205479452054795,1850.95001,5808.12,0.3249358683738434,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04125000,SPX US 07/18/25 C4125 Index,1813.9,0.0,1832.0,1826.94995,0,0,5808.12,4125.0,0.7205479452054795,1826.94995,5808.12,0.3213939640846493,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04150000,SPX US 07/18/25 C4150 Index,1790.7,0.0,1808.8,1803.70001,0,4,5808.12,4150.0,0.7205479452054795,1803.70001,5808.12,0.31896131556750384,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04175000,SPX US 07/18/25 C4175 Index,1767.5,0.0,1785.6,1781.09998,0,0,5808.12,4175.0,0.7205479452054795,1781.09998,5808.12,0.31743145222834446,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04200000,SPX US 07/18/25 C4200 Index,1744.3,0.0,1762.4,1756.60004,0,0,5808.12,4200.0,0.7205479452054795,1756.60004,5808.12,0.31315129476047904,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04225000,SPX US 07/18/25 C4225 Index,1721.2,0.0,1739.3,1733.59998,0,0,5808.12,4225.0,0.7205479452054795,1733.59998,5808.12,0.3109906113608138,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04250000,SPX US 07/18/25 C4250 Index,1701.8,0.0,1716.2,1710.25,0,0,5808.12,4250.0,0.7205479452054795,1710.25,5808.12,0.30830946504014284,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04275000,SPX US 07/18/25 C4275 Index,1678.7,0.0,1693.1,1686.75,0,0,5808.12,4275.0,0.7205479452054795,1686.75,5808.12,0.30540303706228,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04300000,SPX US 07/18/25 C4300 Index,1655.6,1457.48,1670.1,1663.85004,0,2,5808.12,4300.0,0.7205479452054795,1663.85004,5808.12,0.3032733874481762,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04325000,SPX US 07/18/25 C4325 Index,1632.5,0.0,1647.1,1641.40002,0,0,5808.12,4325.0,0.7205479452054795,1641.40002,5808.12,0.3016802106070291,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04350000,SPX US 07/18/25 C4350 Index,1606.1,0.0,1624.2,1617.94995,0,0,5808.12,4350.0,0.7205479452054795,1617.94995,5808.12,0.2987561280265524,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04375000,SPX US 07/18/25 C4375 Index,1586.6,0.0,1601.3,1595.20001,0,0,5808.12,4375.0,0.7205479452054795,1595.20001,5808.12,0.2966873516869174,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04400000,SPX US 07/18/25 C4400 Index,1563.6,0.0,1578.4,1572.25,0,0,5808.12,4400.0,0.7205479452054795,1572.25,5808.12,0.29432754235633596,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04425000,SPX US 07/18/25 C4425 Index,1540.6,0.0,1555.6,1548.29999,0,0,5808.12,4425.0,0.7205479452054795,1548.29999,5808.12,0.2907308226637755,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04450000,SPX US 07/18/25 C4450 Index,1517.5,0.0,1532.8,1526.54999,0,0,5808.12,4450.0,0.7205479452054795,1526.54999,5808.12,0.2897346218464698,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04475000,SPX US 07/18/25 C4475 Index,1495.1,0.0,1510.1,1503.75,0,0,5808.12,4475.0,0.7205479452054795,1503.75,5808.12,0.2874372676071893,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04500000,SPX US 07/18/25 C4500 Index,1472.0,1318.9,1487.4,1480.40002,0,20,5808.12,4500.0,0.7205479452054795,1480.40002,5808.12,0.28447715150460606,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04525000,SPX US 07/18/25 C4525 Index,1449.3,1296.84,1464.8,1457.14996,0,20,5808.12,4525.0,0.7205479452054795,1457.14996,5808.12,0.2816108696275998,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04550000,SPX US 07/18/25 C4550 Index,1426.1,0.0,1442.2,1435.64996,0,0,5808.12,4550.0,0.7205479452054795,1435.64996,5808.12,0.28063833559900897,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04575000,SPX US 07/18/25 C4575 Index,1403.5,0.0,1419.7,1413.20001,0,0,5808.12,4575.0,0.7205479452054795,1413.20001,5808.12,0.2785570313385618,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04600000,SPX US 07/18/25 C4600 Index,1381.0,0.0,1397.2,1389.85004,0,12,5808.12,4600.0,0.7205479452054795,1389.85004,5808.12,0.2754808339481639,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04625000,SPX US 07/18/25 C4625 Index,1358.5,0.0,1374.7,1367.14996,0,0,5808.12,4625.0,0.7205479452054795,1367.14996,5808.12,0.2730614865322931,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04650000,SPX US 07/18/25 C4650 Index,1336.0,0.0,1352.3,1344.64996,0,0,5808.12,4650.0,0.7205479452054795,1344.64996,5808.12,0.2708075596945299,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04675000,SPX US 07/18/25 C4675 Index,1313.6,0.0,1330.0,1322.04999,0,0,5808.12,4675.0,0.7205479452054795,1322.04999,5808.12,0.26840970222379995,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04700000,SPX US 07/18/25 C4700 Index,1291.3,0.0,1307.7,1299.69995,0,500,5808.12,4700.0,0.7205479452054795,1299.69995,5808.12,0.2662171668180969,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04725000,SPX US 07/18/25 C4725 Index,1268.7,0.0,1285.5,1277.64996,0,0,5808.12,4725.0,0.7205479452054795,1277.64996,5808.12,0.26426576932494084,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04750000,SPX US 07/18/25 C4750 Index,1246.2,0.0,1263.4,1255.75,0,0,5808.12,4750.0,0.7205479452054795,1255.75,5808.12,0.26239909915721266,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04775000,SPX US 07/18/25 C4775 Index,1223.5,0.0,1241.3,1233.0,0,0,5808.12,4775.0,0.7205479452054795,1233.0,5808.12,0.25968448220506096,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04800000,SPX US 07/18/25 C4800 Index,1201.2,898.13,1219.3,1211.10004,0,22,5808.12,4800.0,0.7205479452054795,1211.10004,5808.12,0.25771319223996897,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04825000,SPX US 07/18/25 C4825 Index,1179.2,881.14,1192.6,1189.19995,0,20,5808.12,4825.0,0.7205479452054795,1189.19995,5808.12,0.255684099049314,Call
20241028,20241025,S&P500,C,20250718,SPX250718C04850000,SPX US 07/18/25 C4850 Index,1159.2,967.28,1169.6,1167.40002,0,2,5808.12,4850.0,0.7205479452054795,1167.40002,5808.12,0.2536867263642752,Call
20241028,20241025,S&P500,C,20251121,SPX251121C04825000,SPX US 11/21/25 C4825 Index,1266.0,0.0,1286.3,1273.0,0,0,5808.12,4825.0,1.0657534246575342,1273.0,5808.12,0.24248542936475306,Call
20241028,20241025,S&P500,C,20251121,SPX251121C04850000,SPX US 11/21/25 C4850 Index,1246.2,0.0,1261.8,1252.90002,0,0,5808.12,4850.0,1.0657534246575342,1252.90002,5808.12,0.24147810518027263,Call
20241028,20241025,S&P500,C,20251121,SPX251121C04875000,SPX US 11/21/25 C4875 Index,1224.3,0.0,1244.3,1231.10004,0,0,5808.12,4875.0,1.0657534246575342,1231.10004,5808.12,0.2392793645079784,Call
20241028,20241025,S&P500,C,20251121,SPX251121C04900000,SPX US 11/21/25 C4900 Index,1204.6,0.0,1220.0,1211.15002,0,0,5808.12,4900.0,1.0657534246575342,1211.15002,5808.12,0.23826159730631027,Call
20241028,20241025,S&P500,C,20251121,SPX251121C04925000,SPX US 11/21/25 C4925 Index,1182.9,0.0,1202.6,1189.40002,0,0,5808.12,4925.0,1.0657534246575342,1189.40002,5808.12,0.23602165937227343,Call
20241028,20241025,S&P500,C,20251121,SPX251121C04950000,SPX US 11/21/25 C4950 Index,1163.4,0.0,1178.4,1169.59998,0,0,5808.12,4950.0,1.0657534246575342,1169.59998,5808.12,0.2349905501543106,Call
20241028,20241025,S&P500,C,20251121,SPX251121C04975000,SPX US 11/21/25 C4975 Index,1141.8,0.0,1161.2,1148.15002,0,0,5808.12,4975.0,1.0657534246575342,1148.15002,5808.12,0.23286477545778464,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05000000,SPX US 11/21/25 C5000 Index,1121.5,1119.95,1137.2,1127.45001,0,2,5808.12,5000.0,1.0657534246575342,1127.45001,5808.12,0.23116845548641707,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05025000,SPX US 11/21/25 C5025 Index,1101.0,0.0,1120.1,1107.20001,0,0,5808.12,5025.0,1.0657534246575342,1107.20001,5808.12,0.2297002545088974,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05050000,SPX US 11/21/25 C5050 Index,1080.8,1122.63,1096.3,1087.60004,2,0,5808.12,5050.0,1.0657534246575342,1087.60004,5808.12,0.22856877115487204,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05075000,SPX US 11/21/25 C5075 Index,1059.2,1102.46,1079.3,1066.54999,2,0,5808.12,5075.0,1.0657534246575342,1066.54999,5808.12,0.22651976296225002,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05100000,SPX US 11/21/25 C5100 Index,1041.4,0.0,1055.8,1047.10004,0,0,5808.12,5100.0,1.0657534246575342,1047.10004,5808.12,0.2253647324297358,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05125000,SPX US 11/21/25 C5125 Index,1020.3,0.0,1038.8,1026.20001,0,0,5808.12,5125.0,1.0657534246575342,1026.20001,5808.12,0.22331539620284263,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05150000,SPX US 11/21/25 C5150 Index,1001.4,0.0,1015.6,1006.89999,0,0,5808.12,5150.0,1.0657534246575342,1006.89999,5808.12,0.2221336115175668,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05175000,SPX US 11/21/25 C5175 Index,979.1,1021.16,996.0,986.35001,4,0,5808.12,5175.0,1.0657534246575342,986.35001,5808.12,0.2201912850191624,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05200000,SPX US 11/21/25 C5200 Index,961.7,0.0,975.7,967.25,0,0,5808.12,5200.0,1.0657534246575342,967.25,5808.12,0.2190057595653578,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05225000,SPX US 11/21/25 C5225 Index,941.1,0.0,956.3,946.75,0,0,5808.12,5225.0,1.0657534246575342,946.75,5808.12,0.21699526991126014,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05250000,SPX US 11/21/25 C5250 Index,922.4,0.0,936.2,927.75,0,0,5808.12,5250.0,1.0657534246575342,927.75,5808.12,0.2157484266837335,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05275000,SPX US 11/21/25 C5275 Index,902.0,0.0,917.1,904.94998,0,0,5808.12,5275.0,1.0657534246575342,904.94998,5808.12,0.21242038456174958,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05300000,SPX US 11/21/25 C5300 Index,883.5,0.0,897.0,888.69998,0,0,5808.12,5300.0,1.0657534246575342,888.69998,5808.12,0.21251811412283925,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05325000,SPX US 11/21/25 C5325 Index,863.2,0.0,878.2,868.60001,0,0,5808.12,5325.0,1.0657534246575342,868.60001,5808.12,0.21052385442270197,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05350000,SPX US 11/21/25 C5350 Index,844.9,0.0,858.3,849.94998,0,0,5808.12,5350.0,1.0657534246575342,849.94998,5808.12,0.20922548227013274,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05375000,SPX US 11/21/25 C5375 Index,823.3,823.38,839.6,828.34998,0,2,5808.12,5375.0,1.0657534246575342,828.34998,5808.12,0.2063699987051622,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05400000,SPX US 11/21/25 C5400 Index,805.5,805.15,818.3,810.10001,0,2,5808.12,5400.0,1.0657534246575342,810.10001,5808.12,0.20516296301392128,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05425000,SPX US 11/21/25 C5425 Index,786.9,0.0,800.1,791.95001,0,0,5808.12,5425.0,1.0657534246575342,791.95001,5808.12,0.20393821268774498,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05450000,SPX US 11/21/25 C5450 Index,768.9,0.0,779.3,773.75,0,0,5808.12,5450.0,1.0657534246575342,773.75,5808.12,0.20262161584425364,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05475000,SPX US 11/21/25 C5475 Index,747.8,785.89,762.2,754.20001,2,0,5808.12,5475.0,1.0657534246575342,754.20001,5808.12,0.2005851663144602,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05500000,SPX US 11/21/25 C5500 Index,730.4,766.89,742.2,734.75,2,2,5808.12,5500.0,1.0657534246575342,734.75,5808.12,0.1985446665362453,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05525000,SPX US 11/21/25 C5525 Index,713.9,0.0,718.0,716.39999,0,0,5808.12,5525.0,1.0657534246575342,716.39999,5808.12,0.19697339630498797,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05550000,SPX US 11/21/25 C5550 Index,695.5,0.0,699.5,697.89999,0,0,5808.12,5550.0,1.0657534246575342,697.89999,5808.12,0.1952680785669074,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05575000,SPX US 11/21/25 C5575 Index,677.2,0.0,681.2,679.60001,0,0,5808.12,5575.0,1.0657534246575342,679.60001,5808.12,0.19359391802707784,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05600000,SPX US 11/21/25 C5600 Index,659.0,692.88,663.0,661.54999,4,0,5808.12,5600.0,1.0657534246575342,661.54999,5808.12,0.19197137176524579,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05625000,SPX US 11/21/25 C5625 Index,640.9,0.0,645.0,643.45001,0,0,5808.12,5625.0,1.0657534246575342,643.45001,5808.12,0.19026014264357427,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05650000,SPX US 11/21/25 C5650 Index,622.9,0.0,626.9,625.25,0,0,5808.12,5650.0,1.0657534246575342,625.25,5808.12,0.18843804864860939,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05675000,SPX US 11/21/25 C5675 Index,605.1,0.0,609.0,607.39999,0,0,5808.12,5675.0,1.0657534246575342,607.39999,5808.12,0.18670838376195412,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05700000,SPX US 11/21/25 C5700 Index,587.4,0.0,591.3,589.64999,0,0,5808.12,5700.0,1.0657534246575342,589.64999,5808.12,0.18495547657677533,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05725000,SPX US 11/21/25 C5725 Index,569.9,0.0,573.7,572.30002,0,0,5808.12,5725.0,1.0657534246575342,572.30002,5808.12,0.18331067850922841,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05750000,SPX US 11/21/25 C5750 Index,552.5,549.48,556.3,554.64999,0,4,5808.12,5750.0,1.0657534246575342,554.64999,5808.12,0.1814618891682436,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05775000,SPX US 11/21/25 C5775 Index,535.3,0.0,539.1,537.60001,0,0,5808.12,5775.0,1.0657534246575342,537.60001,5808.12,0.17980442227001986,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05800000,SPX US 11/21/25 C5800 Index,518.2,0.0,522.0,520.5,0,0,5808.12,5800.0,1.0657534246575342,520.5,5808.12,0.17805030305922614,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05825000,SPX US 11/21/25 C5825 Index,501.3,0.0,505.1,503.60001,0,0,5808.12,5825.0,1.0657534246575342,503.60001,5808.12,0.17630708276247983,Call
20241028,20241025,S&P500,C,20251121,SPX251121C05850000,SPX US 11/21/25 C5850 Index,484.6,0.0,488.3,486.85001,0,0,5808.12,5850.0,1.0657534246575342,486.85001,5808.12,0.17455091884308885,Call
20241028,20241025,S&P500,C,20261218,SPX261218C08800000,SPX US 12/18/26 C8800 Index,9.8,12.45,11.4,10.3,0,208,5808.12,8800.0,2.1397260273972605,10.3,5808.12,0.12009096365043803,Call
20241028,20241025,S&P500,C,20261218,SPX261218C09000000,SPX US 12/18/26 C9000 Index,7.5,9.57,9.0,8.05,0,1891,5808.12,9000.0,2.1397260273972605,8.05,5808.12,0.12171051917440652,Call
20241028,20241025,S&P500,C,20261218,SPX261218C09200000,SPX US 12/18/26 C9200 Index,5.8,7.9,7.1,6.4,0,27927,5808.12,9200.0,2.1397260273972605,6.4,5808.12,0.1235099699127388,Call
20241028,20241025,S&P500,C,20261218,SPX261218C09400000,SPX US 12/18/26 C9400 Index,4.6,4.97,6.0,5.15,0,3,5808.12,9400.0,2.1397260273972605,5.15,5808.12,0.12538052984842132,Call
20241028,20241025,S&P500,C,20261218,SPX261218C09600000,SPX US 12/18/26 C9600 Index,3.6,5.07,5.1,4.25,0,279,5808.12,9600.0,2.1397260273972605,4.25,5808.12,0.127522850901234,Call
20241028,20241025,S&P500,C,20261218,SPX261218C10000000,SPX US 12/18/26 C10000 Index,2.45,3.79,3.9,2.925,0,1299,5808.12,10000.0,2.1397260273972605,2.925,5808.12,0.1315505272592068,Call
20241028,20241025,S&P500,C,20261218,SPX261218C12000000,SPX US 12/18/26 C12000 Index,0.75,1.0,1.2,1.25,0,331,5808.12,12000.0,2.1397260273972605,1.25,5808.12,0.1592836377089728,Call
20241028,20241025,S&P500,C,20271217,SPX271217C04700000,SPX US 12/17/27 C4700 Index,1719.7,1676.76,1799.5,1771.79999,0,42,5808.12,4700.0,3.136986301369863,1771.79999,5808.12,0.22172854230633585,Call
20241028,20241025,S&P500,C,20271217,SPX271217C04800000,SPX US 12/17/27 C4800 Index,1649.6,1618.1,1729.4,1699.95001,0,970,5808.12,4800.0,3.136986301369863,1699.95001,5808.12,0.2190512800495263,Call
20241028,20241025,S&P500,C,20271217,SPX271217C04900000,SPX US 12/17/27 C4900 Index,1580.4,1654.85,1660.1,1629.10004,0,166,5808.12,4900.0,3.136986301369863,1629.10004,5808.12,0.21636782623331186,Call
20241028,20241025,S&P500,C,20271217,SPX271217C05000000,SPX US 12/17/27 C5000 Index,1512.2,1570.42,1591.9,1558.45001,0,29234,5808.12,5000.0,3.136986301369863,1558.45001,5808.12,0.2133916808352437,Call
20241028,20241025,S&P500,C,20271217,SPX271217C05100000,SPX US 12/17/27 C5100 Index,1444.9,1357.52,1524.6,1489.5,0,111,5808.12,5100.0,3.136986301369863,1489.5,5808.12,0.21064285855752155,Call
20241028,20241025,S&P500,C,20241220,SPX241220C02700000,SPX US 12/20/24 C2700 Index,3110.8,0.0,3127.6,3125.70007,0,0,5808.12,2700.0,0.14520547945205478,3125.70007,5808.12,0.9023427286327418,Call
20241028,20241025,S&P500,C,20241220,SPX241220C02750000,SPX US 12/20/24 C2750 Index,3061.0,0.0,3078.1,3076.15002,0,0,5808.12,2750.0,0.14520547945205478,3076.15002,5808.12,0.8872369839777431,Call
20241028,20241025,S&P500,C,20241220,SPX241220C02800000,SPX US 12/20/24 C2800 Index,3011.7,2957.04,3028.6,3026.65002,0,722,5808.12,2800.0,0.14520547945205478,3026.65002,5808.12,0.8731346818383026,Call
20241028,20241025,S&P500,C,20241220,SPX241220C02850000,SPX US 12/20/24 C2850 Index,2962.7,0.0,2979.1,2977.09998,0,46,5808.12,2850.0,0.14520547945205478,2977.09998,5808.12,0.8581037906564187,Call
20241028,20241025,S&P500,C,20241220,SPX241220C02900000,SPX US 12/20/24 C2900 Index,2912.7,2947.98,2929.6,2927.59998,0,30,5808.12,2900.0,0.14520547945205478,2927.59998,5808.12,0.8440067398175704,Call
20241028,20241025,S&P500,C,20241220,SPX241220C02950000,SPX US 12/20/24 C2950 Index,2862.9,2876.45,2880.1,2878.09998,34,1,5808.12,2950.0,0.14520547945205478,2878.09998,5808.12,0.8299050546312017,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03000000,SPX US 12/20/24 C3000 Index,2813.4,2849.18,2830.6,2828.84998,0,12672,5808.12,3000.0,0.14520547945205478,2828.84998,5808.12,0.8197059980778096,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03050000,SPX US 12/20/24 C3050 Index,2763.9,2566.57,2781.1,2779.09998,0,12,5808.12,3050.0,0.14520547945205478,2779.09998,5808.12,0.8017285359966795,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03100000,SPX US 12/20/24 C3100 Index,2714.4,2398.8,2731.6,2729.59998,0,48,5808.12,3100.0,0.14520547945205478,2729.59998,5808.12,0.7876681799090943,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03125000,SPX US 12/20/24 C3125 Index,2689.9,0.0,2706.8,2704.90002,0,0,5808.12,3125.0,0.14520547945205478,2704.90002,5808.12,0.7813532302568171,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03150000,SPX US 12/20/24 C3150 Index,2664.9,0.0,2682.1,2680.15002,0,4,5808.12,3150.0,0.14520547945205478,2680.15002,5808.12,0.7743249779565288,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03175000,SPX US 12/20/24 C3175 Index,2640.4,0.0,2657.4,2655.40002,0,0,5808.12,3175.0,0.14520547945205478,2655.40002,5808.12,0.7673049866855024,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03200000,SPX US 12/20/24 C3200 Index,2615.4,2535.0,2632.6,2630.70007,0,306,5808.12,3200.0,0.14520547945205478,2630.70007,5808.12,0.7609546979777869,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03225000,SPX US 12/20/24 C3225 Index,2590.9,2663.21,2607.9,2605.90002,0,3,5808.12,3225.0,0.14520547945205478,2605.90002,5808.12,0.7532910205644403,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03250000,SPX US 12/20/24 C3250 Index,2566.2,0.0,2583.2,2581.20007,0,1,5808.12,3250.0,0.14520547945205478,2581.20007,5808.12,0.7469332981983703,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03275000,SPX US 12/20/24 C3275 Index,2541.2,0.0,2558.5,2556.5,0,0,5808.12,3275.0,0.14520547945205478,2556.5,5808.12,0.7405564148318214,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03300000,SPX US 12/20/24 C3300 Index,2516.7,0.0,2533.7,2531.70007,0,65,5808.12,3300.0,0.14520547945205478,2531.70007,5808.12,0.7329522836232198,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03325000,SPX US 12/20/24 C3325 Index,2492.0,0.0,2509.0,2507.0,0,0,5808.12,3325.0,0.14520547945205478,2507.0,5808.12,0.726572831944263,Call
20241028,20241025,S&P500,C,20241220,SPX241220C03350000,SPX US 12/20/24 C3350 Index,2467.3,0.0,2484.3,2482.29993,0,14,5808.12,3350.0,0.14520547945205478,2482.29993,5808.12,0.7201794903668088,Call
